"Title ID","Title","Annotation","Publisher","Copyright","OriginalCopyright","Translator","Author","Illustrator","Grade Level Span","Language","Genre","Classification","Culture","Topic","Discipline","Standard","Award"
"39109","19 Varieties of Gazelle: Poems of the Middle East","Features 60 new poems about the Middle East in response to the tragic events of September 11, 2001. The author draws on her Palestinian and American heritage to look at both the Middle East through the eyes of an American and the United States through the eyes of a Palestinian. The poems explore universal issues of hope, conflict, war, peace, people, and relations.","Greenwillow Books","2002",,,"Naomi Shihab Nye",,"3 thru 5, 6 thru 8, 9 thru 12","English","Poetry",,"Middle Eastern","English-Language Arts/General","English-Language Arts/Writing",,
"2439","1950s: Music, The","In the 1950s, Matthew befriends an African American boy who introduces him to a new style of music, and together they start a rock-and-roll band. They struggle against their parents' objections and eventually develop their own sound, becoming notable in the world of rock-and-roll. Illustrated with black-and-white photographs. Introduces issues of the time.","Millbrook Press","2001",,,"Dorothy Hoobler, Tom Hoobler",,"6 thru 8, 9 thru 12","English","Fiction",,"Black/African American","Music","Visual and Performing Arts","VAPA M PreK-12.3",
"36416","1984","This futuristic drama depicts the grim existence of people living in the capital of an English-speaking totalitarian state in 1984. Having committed the crime of defying the system and falling in love, a young man and woman are arrested and subjected to mental and physical tortures by ruthless party leaders.","Harcourt Brace","1984","1949",,"George Orwell",,"9 thru 12","English","Fiction, Science Fiction","Classic",,"English-Language Arts/General","History/Social Science, Science","Bio/LS 9-12.1, HSS 10.7, HSS 10.10, I & E 9-12.1, HSS G 12.9, HSS G 12.10",
"15227","20,000 Leagues Under the Sea","An account of a fictional journey beneath the sea. As captives of the vengeful Captain Nemo, three men find adventure as they view the ecosystems of the world's oceans. Originally published in 1870, the story includes predictions of technologies that have come to pass, and some that haven't.","HarperCollins","2000","1870",,"Jules Verne","Diane Dillon, Leo Dillon","6 thru 8, 9 thru 12","English","Science Fiction","Classic",,"Earth Science, Life Science (Biology), Physical Science (Chemistry and Physics)","English-Language Arts/Vocabulary, Mathematics, Science","LS 6.5, LS 7.5, PS 7.6, Physics 9-12.1, Physics 9-12.4",
"16265","200% of Nothing: An Eye-Opening Tour Through the Twists and Turns of Math Abuse and Innumeracy","This book explores how numbers, counting, percentages, and other simple mathematical principles are twisted to suit individual agendas. The scenarios are provided by people who have encountered them and sent them to Dewdney. The scenarios could be used by students to become a detective of math abuse on their own. Because the examples are from real life there are cross curricular connections to areas such as economics and biology.","John Wiley & Sons, Inc.","1993",,,"A. K. Dewdney",,"6 thru 8, 9 thru 12","English","Narrative Nonfiction",,,"Mathematical Reasoning, Number Sense, Probability & Statistics (Advanced), Statistics, Data Analysis, & Probability","Mathematics","Math 7.RP.1-3, Math 7.SP.1-8, Math 7.MP.1-8, Math HS.SP",
"16314","2001: A Space Odyssey","Portrays the evolution of man as emanating from the purposeful intervention of extraterrestrials. Based on the movie which is based on a Clarke short story. The saga continues in the Space Odyssey series 2010: ODYSSEY TWO, 2061: ODYSSEY THREE, and concludes with 3010: THE FINAL ODYSSEY.","Roc","2000","1982",,"Arthur C. Clarke",,"9 thru 12","English","Science Fiction","Classic",,"Earth Science, Life Science (Biology)","Science","Bio/LS 9-12.8, ES 9-12.2",
"2679","9/11 Report: A Graphic Adaptation, The ","This graphic-novel adaptation of the report of the National Commission on Terrorist Attacks Upon the United States summarizes the findings from the investigation of the September 11, 2001, terrorist attacks on the United States. Provides background on the history of al-Qaeda, previous attacks against American overseas facilities, past counterterrorism activities, missed opportunities to prevent the attacks, and the Commission’s many recommendations. Accessible and thoughtful, the book avoids sensationalism and editorializing. Both the chairman and vice chairman of the Commission commend this adaptation for its close adherence to the findings, recommendations, spirit, and tone of the original report.","Hill and Wang","2006",,,"Ernie Colón, Sid Jacobson",,"9 thru 12","English","Nonfiction","Graphic Novel",,"American History, Global Historical Events and Figures, International Studies/World History","History/Social Science","HSS 10.9, HSS 11.9",
"37255","Abduction, The","A native Greenland girl is kidnapped and brought to eighteenth-century Norway to live in the home of an orphaned European peer who wants to befriend her. The violence portrayed is realistic for the events of the period and the place and the clash of cultures. Translated by T. Nunnally and S. Murray.","Farrar, Straus & Giroux","1989",,"T. Nunnally","Mette Newth",,"9 thru 12","English","Fiction, Historical Fiction",,"Multicultural","English-Language Arts/General","History/Social Science, English-Language Arts/Vocabulary",,
"1403","Absolutely True Diary of a Part-Time Indian, The","Budding cartoonist Junior leaves his troubled school on the Spokane Indian Reservation to attend an all-white, farm-town school where the only other Native American is the school mascot. This realistic, bittersweet, and humorous novel highlights the challenges young native people experience as they learn to balance Indian life in a modern world. Part autobiography, the story presents the complexities of coming of age, bigotry, bullies, loyalty to family, and the meaning of love. Middle school readers should be aware that the book includes some strong language.
","Little, Brown and Company","2007",,,"Sherman Alexie","Ellen Forney","6 thru 8, 9 thru 12","English","Realistic Fiction",,"Native American","Diversity, Ethnic Studies","History/Social Science","HSS 11.11","National Book Award"
"16655","Abundance of Katherines","A recent high school graduate, has just been dumped by his girlfriend named Katherine, the same name as his previous 17 girlfriends. He takes a road trip, and along the way he develops a mathematical theorem of love. An appendix describes the mathematical functions he employs.","Dutton Books","2006",,,"John Green",,"9 thru 12","English","Fiction",,,"Algebra (Functions, I, II, Linear)","Mathematics","Math 6.EE.1-9, Math 7.NS.1-5, Math 7.EE.1-6, Math 8.NS.1-2, Math 8.EE.1-8, Math 8.F.1-5, Math HS.NQ, Math HS.Algebra, Math HS.Functions, Math HS.Geometry, Math HS.MP.1-8",
"39532","Acceleration","When a teenage boy finds a potential killer's record in a Toronto subway, he takes on the responsibility of tracking the man before he strikes. Humor, as well as suspense, is threaded through this fast-paced novel.","Random House","2003",,,"Graham McNamee",,"9 thru 12","English","Mystery",,,"English-Language Arts/General","English-Language Arts/Literary Elements",,
"15977","Acceptable Risk","The issue of mind-altering drugs and human behavior is explored. The connection to the Salem witch trials emphasizes man's fascination with mind-altering chemicals. How drugs go from discovery to therapeutic use is explained.","Berkeley Publishing Group","1994",,,"Robin Cook",,"9 thru 12","English","Fiction",,,"Life Science (Biology)","Science","Bio/LS 9-12.9",
"37676","Accident, The","A young journalist steps off a curb and into the path of a taxicab. Gravely injured and unable to choose between life and death, Eliezer relives the horrors of Auschwitz, his tragic childhood, and a passionate affair.","Bantam Books","1999","1962","Anne  Borchardt","Elie Wiesel",,"9 thru 12","English","Fiction",,"Eastern European","English-Language Arts/General","History/Social Science",,"Nobel Prize"
"15428","Accidents May Happen: Fifty Inventions Discovered by Mistake","This book is composed of short, fascinating descriptions of how a variety of everyday things were discovered or invented. All of the stories illustrate the nature of science and how mistakes can lead to some new discoveries useful to society.","Dell Publishing Company","1996",,,"Charlotte Foltz Jones","John  O'Brien","6 thru 8, 9 thru 12","English","Nonfiction",,,"Life Science (Biology), Physical Science (Chemistry and Physics)","History/Social Science, Science","I & E 6.7, I & E 7.7, I & E 8.9, I & E 9-12.1",
"39112","Across the Nightingale Floor (Tales of the Otori, Book 1)","The first volume of this fantasy set in medieval Japan introduces a young man who has been trained to move in utter silence and a young woman who is believed to be responsible for the deaths of several men.","Putnam Publishing","2001",,,"Lian Hearn",,"9 thru 12","English","Fantasy",,"Japanese/Japanese American","English-Language Arts/General","History/Social Science, English-Language Arts/Literary Elements",,
"1524","Acting","Sixteen-year-old Eve, smart and gorgeous, dreams of escaping from her depressed Michigan town. When her twin becomes pregnant, Eve becomes embroiled in the family turmoil. Her casting in ""The Crucible"" parallels her situation in life.","Marshall Cavendish","2004",,,"Sherri Winston",,"9 thru 12","English","Realistic Fiction",,"Black/African American","Growth, Development, and Sexual Health, Mental, Emotional, and Social Health, Theatre","Visual and Performing Arts","VAPA T PreK-12.2",
"2319","Acting Like a Woman in Modern Japan: Theatre, Gender, and Nationalism","In a country steeped in the tradition of Kabuki and Bunraku, the preeminence of the man as actor is now challenged by the emergence of the modern Japanese theatre. This book traces the first generation of women in theatre through readings of plays, reviews, memoirs, interviews, biographies, and critical essays. ","Palgrave","2001",,,"Ayako Kano",,"9 thru 12","English","Drama, Essay, Nonfiction",,"Japanese/Japanese American","Theatre, World Cultures: Perspectives, Practices, and Products","Visual and Performing Arts","VAPA T PreK-12.3, VAPA T PreK-12.4, VAPA T PreK-12.5, VAPA V PreK-12.1",
"37822","Adam Bede","In the early nineteenth-century English countryside, a squire yields to the temptations of an innocent country girl. Crime, remorse, and suffering are the consequences.","Random House","1992","1877",,"George Eliot",,"9 thru 12","English","Fiction","Classic","Western European","English-Language Arts/General","English-Language Arts/Writing",,
"40349","Adoration of Jenna Fox, The","Jenna Fox was involved in a horrific car crash that left her in a coma. She has finally woken up but has no memories, and everything she is told feels wrong. Who is Jenna Fox? Set in the near future, this brilliant thriller questions biomedical ethics, family sacrifices, humanity, and our faith. ","Henry Holt and Company","2008",,,"Mary E. Pearson",,"9 thru 12","English","Fiction, Realistic Fiction, Science Fiction",,,"English-Language Arts/General, Ethnic Studies, Life Science (Biology)","English-Language Arts/General , Science","Bio/LS 9-12.9",
"37611","Adventures of Huckleberry Finn, The","Huck, escaping from his father, who had imprisoned him in a lonely cabin, meets Jim, a runaway slave, on Jackson's Island on the Mississippi River. Together they float down the Mississippi in this classic about friendship and caring. Dialogue reflects local dialect of the times.","University of California Press","1998","1884",,"Mark Twain","Barry Moser","9 thru 12","English","Historical Fiction","Classic","Black/African American","English-Language Arts/General","History/Social Science",,
"37638","Aeneid, The","Virgil's epic poem, translated into English, describes the fall of Troy and the legendary origin of Rome. (Date of origin 19 B.C.)","Vintage Books","1990","19","Robert  Fitzgerald","- Virgil",,"9 thru 12","English","Legend, Poetry","Classic",,"English-Language Arts/General","History/Social Science",,
"16391","Africa Counts: Number and Pattern in African Culture","Analysis of the African culture from a mathematical point of view is the focus of this book. It uses pattern and number to look at the construction of number systems, games, art, and other cultural icons.","Lawrence Hill Books","1990",,,"Claudia Zaslavsky",,"9 thru 12","English","Nonfiction",,,"Algebra (Functions, I, II, Linear), Measurement & Geometry (Geometry), Probability & Statistics (Advanced)","Mathematics","Math 6.RP.1-3, Math 7.G.1-7, Math HS.NQ, Math HS.Algebra, Math HS.Functions, Math HS. Modeling, Math HS.Geometry, Math HS.SP",
"36408","African Women: Three Generations","This biography weaves together the voices of the author's grandmother, mother, and sister to provide a rich, stirring look at three generations of black South African women.","HarperCollins","1994",,,"Mark Mathabane",,"9 thru 12","English","Biography/Autobiography",,"African","English-Language Arts/General","History/Social Science",,
"39845","After Gandhi: One Hundred Years of Nonviolent Resistance ","This nonfiction chapter book explores the work and legacy of Mohandas Gandhi through 15 profiles of activists who chose nonviolent resistance as the path to change. The book focuses not so much on peacemakers as on heroic individuals who were in direct physical danger and who chose to respond with nonviolence. The profiles include well-known figures such as Martin Luther King, Jr., Nelson Mandela, and Cesar Chavez. The book also includes bibliographical references and an index.","Charlesbridge","2009","2009",,"Anne O'Brien","Perry O'Brien","9 thru 12","English","Biography/Autobiography, Nonfiction",,"Black/African American, East Indian/East Indian American, Multicultural","American History, Diversity, Global Historical Events and Figures, Religion/Spirituality","History/Social Science, English-Language Arts/General ","HSS 6.5, HSS 10.4, HSS 11.1",
"39116","Afterlife, The","After his murder in the opening chapter, teenaged Chuy tells the story of what it is like for him to be dead, what he observes among the living in his former Fresno neighborhood, and how he alters his ethical choices from those he made while living.","Harcourt Brace","2003",,,"Gary Soto",,"9 thru 12","English","Fantasy",,"Latino/Latino American","English-Language Arts/General","English-Language Arts/Literary Elements",,
"37621","Against All Hope: The Prison Memoirs of Armando Valladares","The author, who spent 22 years as a political prisoner in Cuba, describes the violations of human rights and degradation of prisoners under Castro's regime.","Knopf","1986",,"Andrew  Hurley","Armando Valladares",,"9 thru 12","English","Nonfiction",,"Latino/Latino American","English-Language Arts/General","History/Social Science",,
"39508","Age of Bronze: A Thousand Ships","This graphic novel rendition of the Trojan War is a feast for those who love mythology or are new to Homeric tradition and modern archaeology. The story begins with Paris' reconnection with his royal family and the subsequent kidnapping of Helen. Nuances of the legend permeate the viewpoints of various characters. One in a series of seven volumes.","Image Comics","2001",,,"Eric Shanower",,"9 thru 12","English","Mythology","Graphic Novel","Western European","English-Language Arts/General","History/Social Science, Visual and Performing Arts, English-Language Arts/Literary Elements",,
"37666","Age of Innocence, The","This period-piece novel portrays New York society in the 1870s, when money counts for less than manners and morals.","Tor Books","1998","1920",,"Edith Wharton",,"9 thru 12","English","Fiction","Classic",,"English-Language Arts/General","History/Social Science",,
"36785","Age of Iron","This novel, set in modern South Africa, tells of an elderly white woman who is dying in a land afflicted with its own mortal illness. As Mrs. Curren's body fails, her eyes are more fully opened to the horrors and injustice of apartheid. Vivid metaphors are used.","Vintage Books","1990",,,"J. M. Coetzee",,"9 thru 12","English","Fiction",,"African","English-Language Arts/General","History/Social Science, English-Language Arts/Literary Elements",,
"37874","Aguero Sisters, The","Reina Aguero and Constancia Aguero Cruz, children of famous Cuban naturalists, decide to look into their mother's mysterious death in this tale of loyalty, love, and identity.","Knopf","1997",,,"Cristina Garcia",,"9 thru 12","English","Fiction, Realistic Fiction",,"Latino/Latino American","English-Language Arts/General","History/Social Science, English-Language Arts/Writing, Mathematics, Science",,
"287","Akira to Zoltan: Twenty-Six Men Who Changed the World","A well-designed collective biography of 26 famous men from the arts, the sciences, sports, and politics. Includes Frank Lloyd Wright, Mahatma Gandhi, Nelson Mandela, and Diego Rivera. Dramatic mixed-media illustrations complement the background information.","Charlesbridge","2006",,,"Cynthia Chin-Lee","Megan Halsey","6 thru 8, 9 thru 12","English","Biography/Autobiography, Nonfiction","Alphabet Book, Struggling Reader","Multicultural","Diversity, Global Historical Events and Figures, Global Social Issues, Government and Politics, International Studies/World History, Visual Arts","History/Social Science, Visual and Performing Arts","VAPA V PreK-12.3",
"40825","Alchemist, The","With the quality of a fable, this novel details the journey of Santiago, who travels to the Egyptian desert looking for treasure. Santiago meets many people along the way who assist him on his journey; ultimately, the journey becomes less about Santiago’s search for treasure and more about his search for what he ought to value. This novel would serve as a solid text for the study of narrative elements.","HarperCollins","2006","1988","Alan R. Clark","Paulo Coelho",,"9 thru 12","English","Fable, Fiction",,"Latino/Latino American","English-Language Arts/General, Mental, Emotional, and Social Health, Religion/Spirituality","English-Language Arts/General , English-Language Arts/Literary Elements",,
"39117","Alchemy","Roland has everything a guy could want: a great girlfriend, good grades, and popularity. After a shoplifting incident, a teacher confronts him and says he won't tell as long as Roland investigates classmate Jess, a gifted girl with knowledge of alchemy. And so begins a struggle between good and evil as Roland discovers that his disturbing, recurring nightmare is not a dream and that his teacher's brother is an evil magician out to steal the two teens' powers and rule the world.","Margaret McElderry Books","2003",,,"Margaret Mahy",,"9 thru 12","English","Fantasy",,,"English-Language Arts/General","Science",,
"16417","Alchemy of the Mind: The Marvel and Mystery of the Brain, An","Ackerman describes the marvel and mystery of the human brain, including memory, thought, emotions, dreams, language acquisition, neuroscience, effects of trauma, and the differences between the brains of males and females. The book offers a unique perspective in which scientific information is grounded in the author's own experiences of discovery.","Scribner","2004",,,"Diane Ackerman",,"9 thru 12","English","Narrative Nonfiction, Nonfiction",,,"Life Science (Biology)","Science","Bio/LS 9-12.9",
"39118","Aleutian Sparrow","After the Japanese bombed Unalaska Island in 1942, the U.S. government relocated the Aleut people to an inhospitable camp near Ketchikan, Alaska, so their island could be used as a military base. The tragic story is told in free verse, each poem depicting life through the eyes of an Aleut girl.","Margaret McElderry Books","2003",,,"Karen Hesse",,"6 thru 8, 9 thru 12","English","Fiction, Fiction in Verse, Historical Fiction","Struggling Reader","Native American","English-Language Arts/General","History/Social Science","HSS 11.7",
"1401","Alia's Mission: Saving the Books of Iraq","Tells the true story of the chief librarian of the Central Library in Basra, Iraq, who was responsible for saving more than 70 percent of the valuable library collection before the beginning of the Iraq War in 2003. After being told that no help was available, the librarian took it upon herself to move books into neighbors' homes and shops for protection. Illustrated in a graphic format, this is an engaging book for reluctant readers.","Knopf","2004",,,"Mark Allen Stamaty","Mark Allen Stamaty","3 thru 5, 9 thru 12","English","Narrative Nonfiction","Graphic Novel, Struggling Reader","Middle Eastern","Global Historical Events and Figures, International Studies/World History, War, Women’s Studies","History/Social Science","HSS 10.9",
"39547","Alice Alone","Part of the long-running series that began with THE AGONY OF ALICE (1985), this book describes Alice's freshman year in high school. Ninth grade begins with promise and then deteriorates when her boyfriend Patrick breaks up with her. As she shows Alice working her way through the break-up and the school year, the author has again captured the joy and pain of being a modern teenage woman.","Atheneum","2001",,,"Phyllis Reynolds Naylor",,"6 thru 8, 9 thru 12","English","Realistic Fiction",,,"English-Language Arts/General","English-Language Arts/Literary Elements",,
"36747","Alice in Wonderland","A British mathematician tells a tale of high adventure underground, including mathematical and verbal riddles. This children's classic has many unforgettable characters.","Grossett and Dunlap","1946","1865",,"Lewis Carroll","John  Tenniel","9 thru 12","English","Fantasy, Fiction","Classic",,"English-Language Arts/General","English-Language Arts/Vocabulary, Mathematics, Science",,
"39119","Alicia: My Story","Alicia Jurman, a nine-year-old Jewish girl growing up in Poland, tells about her experience during the Holocaust. She tells of living in a ""ghetto,"" losing her father and brothers, escaping prison, surviving killing squads, and hiding in the countryside until freed by the Russians. She goes on to save the lives of thousands of Jews. Alicia cares for Jewish orphans, smuggles Jews across the borders to the West, and eventually becomes a soldier in the Israeli War of Independence. California author.","Bantam Books","1990","1988",,"Alicia Appleman-Jurman",,"9 thru 12","English","Biography/Autobiography, Nonfiction",,"Jewish/Jewish American","English-Language Arts/General","History/Social Science","HSS 10.8","Christopher Award"
"40593","Alive in the Killing Fields: Surviving the Khmer Rouge Genocide","Nawuth Keat, a survivor of the Khmer Rouge invasion of Cambodia, describes his experiences, the killings of his family members, his enslavement, and the relationships that were formed between people from his community. A Junior Library Guild choice, this is an inspiring story of survival and hope. Both Keat and Martha Kendall are California authors.","National Geographic","2009",,,"Martha E. Kendall, Nawuth Keat",,"9 thru 12","English","Biography/Autobiography, Nonfiction",,"Cambodian/Cambodian American","American History, Diversity, Global Historical Events and Figures, Immigration/Migration, Mental, Emotional, and Social Health, Psychology/Sociology, World Cultures: Perspectives, Practices, and Products","History/Social Science","HSS 10.9",
"41288","All American Boys","In this Coretta Scott King Honor Award–winning novel, two teens—one black, one white—grapple with the repercussions of a single violent act that leaves their school, their community, and, ultimately, the country bitterly divided by racial tension.","A Caitlyn Dlouhy Book/Atheneum Books for Young Rea","2015",,,"Brendan Kiely, Jason Reynolds",,"9 thru 12","English","Realistic Fiction",,"Black/African American","Diversity, Mental, Emotional, and Social Health, Gender/Sexuality","History/Social Science, English-Language Arts/General ",,"Coretta Scott King Author Honor"
"1244","All But My Life","Young Gerda Weissman's comfortable life growing up in Bielitz, Poland, ended when the Germans invaded in 1939. With the death of her entire family in the Holocaust, Gerda lost everything but her ""life."" After six years of struggling to maintain her strength and faith, she was finally liberated by American troops. Throughout her experience, Gerta and her fellow prisoners struggled to maintain their community of friendship and love.","Hill and Wang","1995",,,"Gerda Weissman Klein",,"9 thru 12","English","Biography/Autobiography, Nonfiction",,"Eastern European, Jewish/Jewish American","Global Historical Events and Figures, International Studies/World History, War, Women’s Studies","History/Social Science","HSS 10.8",
"38007","All Creatures Great and Small","A series of connected essays depict the life of Dr. James Herriot, a Yorkshire country veterinarian. The Scottish author's unique courage, warmth, and love of life emerge in this volume of his memoirs on his veterinary days in the pre-World War II countryside.","St. Martin's Press","1972",,,"James Herriot",,"6 thru 8, 9 thru 12","English","Biography/Autobiography, Essay, Narrative Nonfiction, Short Story",,"Western European","English-Language Arts/General","English-Language Arts/Writing, Mathematics, Science",,
"41348","All Involved","At 3:15 p.m. on April 29, 1992, a jury acquitted two Los Angeles Police Department officers charged with using excessive force to subdue civilian Rodney King, and failed to reach a verdict on the same charges involving a third officer. Less than two hours later, the city of LA, a powder keg of racial tension, exploded in violence as people took to the streets in a terrifying orgy of rioting that lasted six days. In 144 hours, sixty lives were lost. A gritty and cinematic work of sourced fiction, All Involved vividly recreates this turbulent and terrifying time through the stories of six interconnected lives caught up in extraordinary circumstances.","Ecco, an imprint of HarperCollins Publishers","2015",,,"Ryan Gattis",,"9 thru 12","English","Fiction",,"Black/African American","American History, Diversity, Ethnic Studies, Law and Legal Studies, Psychology/Sociology","History/Social Science, English-Language Arts/General ",,"Alex Award"
"36689","All Over but the Shouting","A ""New York Times"" journalist reports on his own upbringing in poverty by a single mother who raised three very different sons during the 1960s. He compares international stories he has covered as a journalist to his childhood experiences.","Vintage Books","1998",,,"Richard Bragg",,"9 thru 12","English","Biography/Autobiography",,"Multicultural","English-Language Arts/General","History/Social Science",,"Alex Award"
"37207","All Quiet on the Orient Express","A young motorcyclist spends one night too long at a campsite in his native England and becomes captive to the small village in which it lies. This satire on ""road"" stories includes surprising scenes of social team building and individual exclusion. This book was published for an adult readership and thus contains mature content. Before handing the text to a child, educators and parents should read the book and know the child.","Arcade","1999",,,"Magnus Mills",,"9 thru 12","English","Fiction",,,"English-Language Arts/General","History/Social Science, English-Language Arts/Vocabulary",,
"37374","All Quiet on the Western Front","This novel depicts the experiences of a group of young German soldiers fighting and suffering during the last days of World War I. Compare with GENERALS DIE IN BED by Charles Yale Harrison which depicts the experiences of an American fighting with Canadian troops during this same time period.","Little, Brown and Company","1983","1929","A. W. Wheen","Erich Maria Remarque",,"9 thru 12","English","Fiction, Historical Fiction","Classic","Western European","English-Language Arts/General","History/Social Science","HSS 10.5",
"40127","All the Broken Pieces","Matt Pin was airlifted out of Vietnam in 1974 and adopted by a caring American family. As he tries to fit in with his American classmates, he is haunted by a tragic secret from his past. Told in verse, this is a poignant story of the repercussions of war on the families in Vietnam and on the American soldiers who fought in that country. The themes of prejudice and tolerance make this an excellent selection. ","Scholastic Press","2009",,,"Ann E. Burg",,"9 thru 12","English","Fiction, Fiction in Verse",,"Vietnamese/Vietnamese American","American History, Diversity, War","History/Social Science, English-Language Arts/General ","HSS 10.9, HSS 11.9",
"2262","All the King's Men","This story of a Depression-era Southern politician is loosely based on the life of Huey Long, a former U.S. Senator and governor of Louisiana. Willie Stark, a well-intentioned back-country lawyer, represents the idealism of the common man who is eventually corrupted by power and greed. Told from Stark's first-person perspective.","Harcourt","2005","1946",,"Robert Penn Warren",,"9 thru 12","English","Fiction, Historical Fiction",,,"American History, Government and Politics, Psychology/Sociology","History/Social Science","HSS 11.6, HSS G 12.2, HSS G 12.6","Pulitzer Prize"
"41351","All the Light We Cannot See","A blind French girl and a German boy whose paths collide in German-occupied France try to survive the devastation of World War II. Deftly interweaving the lives of Marie-Laure and Werner, Doerr illuminates the ways, against all odds, people try to be good to one another.","Scribner","2014",,,"Anthony Doerr",,"9 thru 12","English","Fantasy, Historical Fiction",,"Western European","International Studies/World History, Psychology/Sociology, World Cultures: Perspectives, Practices, and Products","English-Language Arts/General ",,"Alex Award, Pulitzer Prize"
